inlet,outlet,lake_id,endorheic
810128202,810371802,4909,False
810269324,810316369,13103,False
810259247,810316369,13103,False
810103011,810257572,19733,False
810242452,810257572,19733,False
810234054,810229015,23129,False
810223984,810242459,28318,False
810205506,810242459,28318,False
810131583,810242459,8566,False
810269350,810242459,28318,False
810195417,810242459,8566,False
810129903,810242459,8566,False
810208861,810242459,8566,False
810207183,810242459,8566,False
810247502,810319740,24916,False
810235738,810319740,24916,False
810171902,810319740,24916,False
810260946,810314709,47730,False
810220627,810314709,47730,False
810266011,810306320,50196,False
810272737,810316418,7733,False
810168581,810316418,7733,False
810227382,810316418,7733,False
810235783,810316418,7733,False
810099696,810224019,27444,False
810081218,810224019,27444,False
810202208,810345008,14465,False
810240843,810345008,14465,False
810328204,810345008,14465,False
810262686,810345008,14465,False
810116536,810351735,6542,False
810329898,810351735,6542,False
810212302,810351735,6542,False
810276144,810444144,3406,False
810444147,810444144,3406,False
810375267,810444144,3406,False
810392069,810444144,3406,False
810309748,810444144,3406,False
810064472,810444144,3406,False
810271099,810444144,3406,False
810217356,810296315,53699,False
810205598,810296315,53699,False
810345031,810390395,1968,False
810340008,810390395,1968,False
810314793,810390395,1968,False
810215691,810390395,1968,False
810254316,810390395,1968,False
810193839,810390395,1968,False
810299671,810390395,1968,False
810214011,810390395,1968,False
810360151,810299674,9064,False
810224080,810281201,49855,False
810163602,810281201,49855,False
810254319,810281201,49855,False
810341680,810424003,50661,False
810405520,810424003,50661,False
810163600,810397125,11164,False
810165280,810397125,11164,False
810269444,810397125,11164,False
810358494,810370253,37067,False
810375300,810376980,19369,False
810287937,810371941,36543,False
810274500,810371941,32148,False
810126661,810371941,32148,False
810215712,810385391,4096,False
810311466,810385391,4096,False
810203949,810385391,4096,False
810306431,810385391,4096,False
810350121,810417312,9301,False
810390438,810417312,9301,False
810274514,810276194,30766,False
810198913,810413962,4551,False
810237554,810413962,4551,False
810266120,810413962,4551,False
810209000,810413962,4551,False
810454281,810413962,4551,False
810215723,810413962,4551,False
810328281,810378677,22398,False
810385394,810375322,8387,False
810294688,810355162,23197,False
810306448,810355162,23197,False
810276209,810385403,36563,False
810227482,810385403,36563,False
810244291,810385403,36563,False
810324919,810351802,49488,False
810190519,810351802,49488,False
810269480,810405565,13064,False
810398841,810405565,13064,False
810361883,810405565,13064,False
810193884,810405565,13064,False
810220765,810405565,13064,False
810311487,810405565,13064,False
810002363,810294685,46535,False
810002365,810294685,46535,False
810314841,810395487,44347,False
810324924,810395487,44347,False
810375325,810390447,10570,False
810136774,810390449,2741,False
810316535,810390449,2741,False
810326605,810390449,2741,False
810131726,810390449,2741,False
810293009,810390449,2741,False
810296374,810390449,2741,False
810461015,810390449,2741,False
810387098,810390449,2741,False
810420705,810393822,49928,False
810286293,810403900,40838,False
810230862,810403900,40838,False
810188856,810412304,19714,False
810227499,810412304,19714,False
810417340,810412304,19714,False
810410618,810439190,11672,False
810371984,810365266,45068,False
810133425,810365266,45068,False
810141821,810365266,45068,False
810116622,810365266,45068,False
810143503,810365266,45068,False
810293026,810407267,9747,False
810341743,810407267,9747,False
810351831,810397189,34964,False
810459347,810437512,14149,False
810272875,810387117,5841,False
810319918,810387117,5841,False
810314870,810387117,5841,False
810318231,810387117,5841,False
810425753,810387117,5841,False
810210715,810387117,5841,False
810262817,810397207,3187,False
810382099,810397207,3187,False
810336732,810397207,3187,False
810298095,810397207,3187,False
810224168,810427452,20979,False
810412322,810427452,20979,False
810424086,810427452,20979,False
810242649,810324965,19557,False
810204009,810324965,19557,False
810326654,810370330,16207,False
810177128,810395531,5955,False
810388813,810395531,5955,False
810345134,810395531,5955,False
810324975,810395531,5955,False
810420728,810395531,5955,False
810313210,810395531,5955,False
810356897,810442575,17973,False
810405620,810442575,17973,False
810319950,810442575,7184,False
810227541,810360256,37672,False
810217462,810360256,37672,False
810341776,810393859,11279,False
810288016,810393859,11279,False
810345146,810375380,14851,False
810372020,810375380,14851,False
810286338,810350182,30309,False
810240980,810350182,30309,False
810195625,810296421,13506,False
810288023,810296421,13506,False
810318270,810424102,3123,False
810408996,810424102,38250,False
810372038,810424102,38250,False
810249385,810388824,16720,False
810346829,810388824,16720,False
810350191,810388824,16720,False
810353551,810501387,43798,False
810291392,810435867,27056,False
810125071,810435867,27056,False
810341784,810459387,39665,False
810215782,810459387,39665,False
810165387,810504749,5004,False
810271236,810504749,5004,False
810340117,810504749,5004,False
810338429,810504749,5004,False
810415707,810415712,8256,False
810437552,810407313,20504,False
810279632,810407313,20504,False
810306518,810407313,41877,False
810276271,810407313,20504,False
810177146,810361951,2500,False
810335076,810361951,2500,False
810266188,810361951,2500,False
810331712,810435879,7149,False
810289711,810435879,7149,False
810198994,810435879,7149,False
810289714,810435879,7149,False
810321631,810435879,7149,False
810328353,810484594,17785,False
810019234,810484594,17785,False
810281318,810484594,17785,False
810469479,810484594,17785,False
810491312,810420761,11970,False
810027630,810420761,11970,False
810367000,810378761,36628,False
810387165,810378761,36628,False
810405645,810378761,36628,False
810308197,810420761,11970,False
810284674,810405637,36568,False
810462759,810405637,36568,False
810256117,810341798,47051,False
810373727,810363645,12521,False
810457729,810457725,36600,False
810326692,810457725,36600,False
810479592,810457725,36600,False
810321675,810457725,36600,False
810456051,810457725,36600,False
810367011,810457726,6388,False
810409012,810457726,6388,False
810351887,810457726,6388,False
810311566,810397250,17481,False
810293088,810484607,3061,False
810442602,810484607,3061,False
810355243,810484607,3061,False
810479566,810484607,3061,False
810277972,810484607,3061,False
810222523,810484607,3061,False
810313244,810484607,3061,False
810340127,810484607,3061,False
810392209,810430849,23885,False
810262847,810266208,29102,False
810407326,810403969,35821,False
810474531,810471169,8205,False
810326695,810471169,8205,False
810437571,810486290,30422,False
810356926,810486290,30422,False
810407339,810479573,2946,False
810034380,810479573,2946,False
810281330,810318292,43807,False
810241007,810318292,43807,False
810005824,810437573,2629,False
810009181,810437573,2629,False
810002457,810452695,42155,False
810373732,810452695,31519,False
810309897,810452695,42155,False
810328372,810452695,31519,False
810457731,810378776,12534,False
810257819,810378776,12534,False
810466135,810378776,12534,False
810010860,810420778,25343,False
810358620,810420778,25343,False
810309893,810395578,26718,False
810049493,810395578,26718,False
810261180,810308220,12395,False
810272933,810355259,49455,False
810321654,810355259,49455,False
810230944,810432540,11315,False
810304867,810432540,11315,False
810251107,810432540,11315,False
810476230,810432540,11315,False
810304863,810432540,11315,False
810346866,810373741,12757,False
810049509,810373741,43902,False
810041111,810373741,43902,False
810061272,810373741,43902,False
810037753,810373741,43902,False
810242703,810373741,12757,False
810393924,810434221,1094,False
810301511,810434221,1094,False
810430861,810434221,1094,False
810140239,810434221,1094,False
810120080,810434221,1094,False
810281361,810434221,1094,False
810437585,810434221,1094,False
810148636,810434221,1094,False
810276317,810434221,1094,False
810459423,810434221,1094,False
810141919,810434221,1094,False
810311586,810434221,1094,False
810116706,810434221,1094,False
810471211,810434221,1094,False
810360299,810434221,1094,False
810150316,810434221,1094,False
810138550,810434221,1094,False
810392247,810434221,1094,False
810299816,810407343,41038,False
810093172,810407343,41038,False
810383822,810407343,41038,False
810031023,810393905,7267,False
810032707,810393905,7267,False
810358623,810393905,7267,False
810390550,810392225,26118,False
810377103,810382145,52295,False
810318315,810365348,21898,False
810484632,810457746,24070,False
810467832,810457746,24070,False
810047840,810469510,8085,False
810313281,810469510,8085,False
810343523,810469510,8085,False
810049517,810469510,8085,False
810382158,810469510,8085,False
810046162,810469510,8085,False
810340152,810469510,8085,False
810370393,810469510,8085,False
810313274,810469510,8085,False
810047837,810469510,8085,False
810299828,810383833,20555,False
810256148,810383833,20555,False
810289754,810314951,44452,False
810014229,810314951,44452,False
810244400,810338474,11881,False
810241038,810338474,11881,False
810335124,810375437,10499,False
810377127,810375437,10499,False
810162080,810272958,17529,False
810175518,810272958,17529,False
810284712,810377119,10652,False
810247756,810377119,10652,False
810229271,810377119,10652,False
810446002,810419120,19067,False
810121763,810419120,19067,False
810417447,810419120,19067,False
810257847,810419120,19067,False
810326720,810479602,2716,False
810343528,810479602,2716,False
810420815,810479602,2716,False
810152016,810479602,2716,False
810415761,810479602,2716,False
810387218,810479602,2716,False
810274643,810479602,2716,False
810451058,810479602,2716,False
810363695,810479602,2716,False
810146971,810479602,2716,False
810136893,810479602,2716,False
810370407,810412404,30616,False
810397281,810422485,37522,False
810252803,810422485,9529,False
810002484,810422485,9529,False
810252810,810387210,9207,False
810254490,810387210,9207,False
810029368,810427530,7286,False
810390566,810427530,7286,False
810298166,810435928,30844,False
810466169,810435928,30844,False
810215846,810435928,30844,False
810014258,810461131,10506,False
810343539,810461131,10506,False
810306569,810372091,8055,False
810351931,810372091,8055,False
810246088,810456095,3152,False
810409045,810456095,3152,False
810039445,810456095,3152,False
810284727,810456095,3152,False
810296496,810338492,48604,False
810377131,810414095,46440,False
810271292,810298173,44101,False
810220897,810422538,1268,False
810353636,810422538,1268,False
810197381,810422538,1268,False
810264585,810422538,1268,False
810180585,810422538,1268,False
810346924,810422538,1268,False
810350270,810422538,1268,False
810200749,810422538,1268,False
810407375,810422538,1268,False
810224271,810422538,1268,False
810370449,810422538,22024,False
810355309,810422538,1268,False
810409075,810422538,3740,False
810284758,810422538,1268,False
810360347,810422538,3740,False
810294812,810422538,1268,False
810432574,810422538,3740,False
810010912,810430896,13996,False
810284747,810430896,2224,False
810328430,810430896,2224,False
810296503,810430896,2224,False
810340185,810430896,2224,False
810286425,810430896,13996,False
810014266,810430896,13996,False
810293148,810430896,2224,False
810256176,810326736,46998,False
810284736,810447696,48564,False
810440972,810447696,48564,False
810425851,810447696,48564,False
810375452,810447696,48564,False
810281374,810447696,48564,False
810356977,810424174,40203,False
810439295,810424174,40203,False
810293145,810451055,22411,False
810350265,810451055,22411,False
810254500,810451055,22411,False
810311616,810335136,58098,False
810291475,810427549,481,False
810183956,810427549,481,False
810429209,810427549,481,False
810345241,810427549,481,False
810252839,810427549,481,False
810336815,810427549,481,False
810172210,810427549,481,False
810256185,810427549,481,False
810256194,810427549,481,False
810325065,810427549,481,False
810267988,810427549,481,False
810175578,810427549,481,False
810274660,810427549,481,False
810274661,810427549,481,False
810244457,810427549,481,False
810259565,810427549,481,False
810194039,810427549,481,False
810316670,810427549,481,False
810232702,810427549,481,False
810182283,810427549,481,False
810182285,810427549,481,False
810266256,810427549,481,False
810182294,810427549,481,False
810262935,810427549,481,False
810278052,810427549,481,False
810427559,810427549,481,False
810358700,810427549,481,False
810185649,810427549,481,False
810227647,810427549,481,False
810446017,810427549,481,False
810373826,810427549,481,False
810281411,810427549,481,False
810173895,810427549,481,False
810189009,810427549,481,False
810296543,810427549,481,False
810261220,810427549,481,False
810219241,810427549,481,False
810234350,810427549,481,False
810338543,810427549,481,False
810195703,810427549,481,False
810246139,810427549,481,False
810276343,810308261,47910,False
810289794,810393948,7631,False
810247787,810393948,7631,False
810120096,810348580,15761,False
810419138,810348580,15761,False
810402354,810404021,12089,False
810365381,810404021,12089,False
810304910,810404021,12089,False
810362023,810404021,12089,False
810336825,810407385,33952,False
810400674,810407385,33952,False
810397310,810407385,33952,False
810091554,810429235,3951,False
810089865,810429235,3951,False
810089867,810429235,3951,False
810412428,810429235,3951,False
810405712,810429235,3951,False
810318354,810429235,39569,False
810320018,810429235,33305,False
810375476,810429235,3951,False
810232660,810429235,33305,False
810299868,810429235,3951,False
810101629,810429235,3951,False
810353631,810429235,39569,False
810309944,810412427,22336,False
810390584,810412427,22336,False
810128506,810412427,22336,False
810281385,810353628,46112,False
810353626,810311625,27974,False
810383875,810437628,4593,False
810121795,810437628,4593,False
810392264,810437628,4593,False
810101646,810437628,6245,False
810309967,810437628,6245,False
810104985,810437628,4593,False
810385562,810437628,4593,False
810311647,810437628,6245,False
810126845,810437628,6245,False
810464511,810437628,4593,False
810365386,810340187,37554,False
810293186,810464513,986,False
810296516,810464513,986,False
810417510,810464513,986,False
810388935,810464513,986,False
810288110,810464513,986,False
810237711,810464513,986,False
810212528,810464513,986,False
810308304,810464513,986,False
810205811,810464513,986,False
810190708,810464513,986,False
810247796,810464513,986,False
810353652,810464513,986,False
810419192,810464513,986,False
810276378,810464513,986,False
810345243,810464513,986,False
810276381,810464513,986,False
810316698,810464513,986,False
810393953,810387230,2470,False
810316675,810387230,2470,False
810353638,810387230,2470,False
810252833,810387232,13530,False
810387237,810387232,13530,False
810113399,810387232,13530,False
810296513,810323393,19630,False
810311635,810338517,22436,False
810244432,810383877,37582,True
810306594,810383877,37582,True
810214190,810383877,37582,True
810358674,810383877,37582,True
810229312,810362038,50647,False
810393954,810362038,50647,False
810230998,810362038,50647,False
810330118,810362038,50647,False
810338515,810409077,51981,False
810392277,810409077,51981,False
810071403,810358681,47272,False
810073083,810358681,47272,False
810338528,810437639,18986,False
810273025,810437639,3412,False
810262931,810437639,3412,False
810202468,810437639,3412,False
810414117,810437639,18986,False
810180631,810437639,3412,False
810298219,810437639,3412,False
810456115,810429242,7412,False
810363718,810429242,7412,False
810212518,810321730,11285,False
810266286,810321730,11285,False
810333491,810321730,11285,False
810210839,810321730,11285,False
810241084,810321730,11285,False
810358688,810399036,1031,False
810257893,810399036,1031,False
810009255,810399036,40917,False
810340201,810399036,29683,False
810012618,810399036,1031,False
810417483,810399036,1031,False
810279732,810399036,40917,False
810385589,810399036,1342,False
810010933,810399036,1031,False
810247800,810399036,23092,False
810010937,810399036,1031,False
810346942,810399036,1342,False
810078124,810387245,8056,False
810336845,810387245,8056,False
810279727,810387245,8056,False
810074768,810387245,8056,False
810351967,810387245,8056,False
810217563,810278045,32373,False
810259561,810378846,38724,False
810377163,810378846,38724,False
810227644,810378846,38724,False
810145328,810309966,46258,False
810286449,810309966,46258,False
810217567,810309966,46258,False
810204125,810382208,38325,False
810229326,810382208,38325,False
810388929,810368767,7964,False
810081478,810368767,2502,False
810343560,810368767,2502,False
810093257,810368767,21131,False
810081482,810368767,2502,False
810293168,810368767,2502,False
810303250,810368767,2502,False
810088210,810368767,2502,False
810350299,810368767,7964,False
810108373,810368767,2502,False
810333493,810368767,21131,False
810078134,810368767,7964,False
810249497,810368767,7964,False
810291482,810368767,2502,False
810252859,810368767,7964,False
810388924,810368767,2502,False
810330137,810368767,21131,False
810378845,810348607,23304,False
810204126,810355329,35283,False
810220928,810249487,53711,False
810189006,810249487,53711,False
810267980,810331810,42419,False
810346936,810432608,40159,False
810357009,810432608,40159,False
810222610,810432608,40159,False
810380534,810432608,40159,False
810353650,810375494,13476,False
810377173,810375494,13476,False
810252854,810283094,22397,False
810005896,810338530,53226,False
810321735,810338530,53226,False
810017659,810355334,23658,False
810254536,810355334,23658,False
810269653,810340218,14397,True
810027733,810462874,1195,False
810424220,810462874,4520,False
810397333,810462874,1195,False
810363734,810462874,1195,False
810279737,810351976,22544,False
810301574,810351976,22544,False
810234377,810405735,11733,False
810239419,810405735,11733,False
810385575,810405735,11733,False
810409096,810395658,47126,False
810267975,810395658,47126,False
810289816,810373818,17854,False
810281420,810368778,2305,False
810293174,810368778,2305,False
810341895,810368778,2305,False
810291502,810355338,23833,False
810281416,810338544,3704,False
810326779,810338544,3704,False
810229334,810338544,3704,False
810197426,810414150,20024,False
810246147,810414150,7739,False
810009267,810414150,20024,False
810002541,810414150,12633,False
810267981,810414150,12633,False
810242780,810252862,47141,False
810355346,810375506,24223,False
810400709,810375506,24223,False
810010940,810363752,25718,False
810328459,810363752,1731,False
810009260,810363752,25718,False
810009262,810363752,1731,False
810022705,810397352,1195,False
810321747,810397352,1195,False
810442710,810397352,1195,False
810123514,810326784,56908,False
810346947,810326784,56908,False
810232708,810326784,56908,False
810313346,810326784,56908,False
810348625,810373827,20457,False
810321749,810373827,20457,False
810348629,810365427,3968,False
810362065,810434310,14523,False
810197429,810434310,14523,False
810148711,810434310,14523,False
810199111,810266309,51929,True
810313348,810325111,22718,False
810298230,810343590,12114,False
810021028,810343590,12114,False
810022708,810343590,12114,False
810262970,810400713,17767,False
810320075,810400713,17767,False
810187357,810400713,17767,False
810304961,810311677,1367,False
810244482,810311677,1367,False
810281446,810311677,1367,False
810016007,810311677,1367,False
810301608,810311677,1367,False
810007597,810311677,1367,False
810012638,810311677,1367,False
810409115,810415839,27462,False
810392322,810357038,16004,False
810288171,810357038,30745,False
810331845,810357038,30745,False
810351998,810357038,13968,False
810385601,810400713,17767,False
810358728,810348640,44082,False
810415843,810348640,44082,False
810293204,810348640,44082,False
810283121,810341924,14353,False
810071444,810341924,14353,False
810084887,810341924,14353,False
810306650,810341924,14353,False
810355358,810341924,14353,False
810284798,810348641,29892,False
810310002,810370482,33248,False
810215918,810370482,33248,False
810205839,810370482,33248,False
810215920,810343601,12593,False
810358722,810343601,12593,False
810281445,810368802,13312,False
810091608,810328482,34152,False
810256241,810328482,34152,False
810110086,810328482,34152,False
810200800,810264644,32004,False
810150405,810264644,32004,False
810279766,810264644,32004,False
810226017,810410809,2537,False
810330181,810410809,2537,False
810185701,810410809,2537,False
810288173,810410809,2537,False
810328496,810410809,2537,False
810247860,810410809,2537,False
810338580,810410809,2537,False
810239444,810410809,2537,False
810207543,810410809,2537,False
810184021,810410809,2537,False
810316735,810410809,2537,False
810118488,810325130,13046,False
810286489,810325130,13046,False
810355372,810325130,13046,False
810135285,810325130,13046,False
810234415,810296571,52981,False
810234416,810362095,12726,False
810224338,810362095,12726,False
810180663,810362095,12726,False
810234423,810362095,12726,False
810316731,810377213,12323,False
810081533,810377213,12323,False
810298253,810377213,12323,False
810310008,810358731,54202,False
810360412,810358731,54202,False
810325137,810336896,23804,False
810242812,810336896,23804,False
810286493,810336896,23804,False
810328512,810350337,1376,False
810294915,810350337,1376,False
810281478,810350337,1376,False
810353739,810350337,1376,False
810182348,810350337,1376,False
810180690,810350337,1376,False
810328531,810350337,1376,False
810263004,810350337,1376,False
810170593,810350337,1376,False
810212581,810350337,1376,False
810305009,810350337,1376,False
810352052,810350337,1376,False
810388980,810350337,1376,False
810246200,810350337,1376,False
810180665,810350337,1376,False
810382268,810350337,1376,False
810194110,810350337,1376,False
810162177,810362099,5418,False
810202501,810362099,5418,False
810323464,810362099,5418,False
810350346,810362099,38518,False
810247855,810362099,5418,False
810173938,810362099,5418,False
810375544,810362099,38518,False
810007624,810350338,4363,False
810271380,810350338,4363,False
810336904,810350338,4363,False
810310033,810326831,4060,False
810022738,810326831,14173,False
810296578,810326831,14173,False
810262985,810326831,4060,False
810378909,810326831,4060,False
810029460,810390670,8517,False
810031140,810390670,8517,False
810318423,810390670,32848,False
810304978,810316742,20522,False
810210901,810363784,41832,False
810251215,810363784,41832,False
810185735,810372182,436,False
810179083,810372182,331,False
810155532,810372182,436,False
810155534,810372182,16907,False
810155538,810372182,331,False
810281502,810372182,436,False
810185761,810372182,3577,False
810311714,810372182,1947,False
810113572,810372182,331,False
810090032,810372182,331,False
810090033,810372182,331,False
810341944,810372182,1947,False
810090047,810372182,331,False
810180672,810372182,1947,False
810216003,810372182,331,False
810222660,810372182,1947,False
810174022,810372182,331,False
810090062,810372182,13986,False
810288210,810372182,436,False
810246227,810372182,436,False
810066515,810372182,44724,False
810120280,810372182,331,False
810318435,810372182,1947,False
810168944,810372182,436,False
810084982,810372182,331,False
810241145,810372182,1947,False
810199162,810372182,1947,False
810168965,810372182,16907,False
810126989,810372182,331,False
810210957,810372182,3577,False
810126991,810372182,436,False
810138769,810372182,331,False
810157207,810372182,331,False
810241178,810372182,436,False
810103451,810372182,16907,False
810145438,810372182,331,False
810252964,810372182,3577,False
810187430,810372182,436,False
810103465,810372182,436,False
810199210,810372182,16907,False
810073257,810372182,331,False
810163892,810372182,436,False
810313402,810372182,1947,False
810217661,810372182,436,False
810217663,810372182,436,False
810133700,810372182,436,False
810205893,810372182,436,False
810091720,810372182,331,False
810079949,810372182,331,False
810133709,810372182,436,False
810103505,810372182,13986,False
810355414,810372182,436,False
810247896,810372182,436,False
810301665,810372182,436,False
810194146,810372182,436,False
810152169,810372182,331,False
810247917,810372182,3577,False
810266350,810372182,1947,False
810121969,810372182,331,False
810308344,810372182,1947,False
810263037,810372182,436,False
810189058,810372182,1947,False
810056456,810372182,331,False
810373903,810372182,331,False
810074900,810372182,436,False
810170644,810372182,436,False
810254614,810372182,436,False
810170661,810372182,436,False
810189097,810372182,436,False
810182443,810372182,331,False
810242867,810372182,331,False
810242869,810372182,436,False
810219320,810372182,1947,False
810093372,810372182,331,False
810135359,810372182,331,False
810231103,810372182,436,False
810422611,810372182,436,False
810177365,810372182,41369,False
810093398,810372182,44724,False
810273116,810372182,436,False
810207594,810372182,331,False
810165614,810372182,331,False
810279791,810372182,1947,False
810069875,810372182,331,False
810177397,810372182,436,False
810123640,810372182,26926,False
810363776,810372182,1947,False
810142085,810372182,436,False
810153863,810372182,436,False
810184073,810372182,3577,False
810142092,810372182,331,False
810268047,810372182,436,False
810237840,810372182,436,False
810160532,810372182,436,False
810184085,810372182,331,False
810076580,810372182,331,False
810190765,810372182,436,False
810130354,810372182,331,False
810106811,810372182,331,False
810232782,810372182,436,False
810106837,810372182,331,False
810095071,810372182,331,False
810179045,810372182,41369,False
810221034,810372182,436,False
810263028,810372182,3577,False
810137085,810372182,26926,False
810252909,810387309,51389,False
810242822,810387309,30394,False
810350343,810387309,30394,False
810293219,810333545,34893,False
810298263,810333545,34893,False
810249542,810412504,2397,False
810390669,810412504,2397,False
810173942,810412504,2397,False
810229398,810412504,2397,False
810268025,810412504,2397,False
810142024,810328504,51241,False
810118505,810328504,51241,False
810224341,810328504,51241,False
810355386,810341948,57723,False
810247866,810341948,57723,False
810299946,810341948,57723,False
810372195,810429309,1837,False
810286516,810429309,1837,False
810251237,810429309,1837,False
810094998,810429309,1837,False
810118517,810429309,1837,False
810093318,810429309,1837,False
810380588,810429309,1837,False
810096676,810345307,3293,False
810365481,810345307,3293,False
810360426,810345307,3293,False
810360432,810345307,3293,False
810094996,810345307,3293,False
810219316,810345307,3293,False
810279797,810345307,3293,False
810219318,810345307,3293,False
810232760,810345307,3293,False
810252905,810353709,16065,False
810239488,810444429,551,False
810155521,810444429,551,False
810115201,810444429,551,False
810373893,810444429,551,False
810199175,810444429,551,False
810187400,810444429,551,False
810199177,810444429,551,False
810170637,810444429,551,False
810182425,810444429,551,False
810242842,810444429,551,False
810281501,810444429,551,False
810222752,810444429,551,False
810283168,810444429,551,False
810244512,810444429,551,False
810311715,810444429,551,False
810239525,810444429,551,False
810103463,810444429,551,False
810298279,810444429,551,False
810217642,810444429,551,False
810145452,810444429,551,False
810269742,810444429,551,False
810103470,810444429,551,False
810174002,810444429,551,False
810313414,810444429,551,False
810269767,810444429,551,False
810150476,810444429,551,False
810216017,810444429,551,False
810152156,810444429,551,False
810263018,810444429,551,False
810397419,810444429,551,False
810264686,810444429,551,False
810385647,810444429,551,False
810252917,810444429,551,False
810138742,810444429,551,False
810266357,810444429,551,False
810234494,810444429,551,False
810291553,810286512,10124,False
810214268,810286512,10124,False
810215948,810286512,10124,False
810373866,810357068,38338,False
810106747,810357068,38338,False
810278108,810357068,38338,False
810029471,810370510,13711,False
810328510,810271392,54640,False
810274751,810271392,54640,False
810320128,810409165,421,False
810362113,810409165,421,False
810321805,810409165,421,False
810019406,810409165,421,False
810268053,810409165,421,False
810352029,810409165,421,False
810009314,810409165,421,False
810231076,810409165,421,False
810368830,810409165,421,False
810284857,810409165,421,False
810348668,810409165,421,False
810234430,810409165,421,False
810279789,810409165,10804,False
810227709,810409165,10804,False
810123561,810355401,23123,False
810328522,810355401,23123,False
810323473,810355401,8813,False
810249550,810355401,8813,False
810210920,810288196,26030,False
810244518,810288196,26030,False
810210914,810350354,42216,False
810330197,810350354,42216,False
810394037,810350354,42216,False
810073152,810343671,10448,False
810436033,810343671,602,False
810079875,810343671,602,False
810071492,810343671,602,False
810313416,810343671,9104,False
810205896,810343671,602,False
810227723,810343671,41388,False
810341965,810343671,602,False
810081553,810343671,602,False
810081555,810343671,602,False
810249557,810343671,10448,False
810068120,810343671,10448,False
810316760,810343671,602,False
810207581,810343671,602,False
810095013,810343671,602,False
810068134,810343671,602,False
810221030,810343671,602,False
810251238,810343671,602,False
810108458,810343671,602,False
810274795,810343671,602,False
810081580,810343671,602,False
810081588,810343671,602,False
810385652,810343671,602,False
810069814,810343671,9104,False
810098362,810343671,602,False
810402430,810343671,10448,False
810252927,810343671,602,False
810335233,810343638,11382,False
810382270,810350355,14296,False
810130270,810350355,14296,False
810014353,810321801,9526,False
810010995,810321801,9526,False
810041242,810355399,4040,False
810259639,810355399,4040,False
810215963,810326838,47537,False
810305005,810294923,29786,False
810341967,810294923,29786,False
810326847,810294923,29786,False
810310043,810375561,37648,False
810217643,810375561,37648,False
810370527,810375561,37648,False
810047961,810251240,16263,False
810053004,810251240,16263,False
810051324,810251240,16263,False
810224360,810303324,14090,False
810113483,810303324,14090,False
810108445,810303324,14090,False
810308385,810377247,640,False
810273091,810377247,640,False
810084932,810377247,640,False
810380613,810377247,640,False
810273094,810377247,640,False
810184071,810377247,640,False
810242856,810377247,640,False
810261320,810377247,640,False
810286537,810377247,640,False
810084935,810377247,640,False
810086603,810377247,640,False
810301648,810377247,640,False
810089971,810377247,640,False
810113493,810377247,640,False
810263002,810377247,640,False
810305008,810385651,9123,False
810254601,810385651,9123,False
810350362,810385651,10114,False
810259643,810385651,10114,False
810268042,810417565,7160,False
810352043,810417565,7160,False
810417564,810417565,7160,False
810209248,810370533,4617,False
810296609,810370533,4617,False
810249569,810370533,4617,False
810214277,810370533,4617,False
810279814,810370533,4617,False
810180680,810370533,4617,False
810294921,810370533,4617,False
810251244,810370533,4617,False
810276444,810370533,4617,False
810352048,810385644,18672,False
810091650,810385644,18672,False
810084931,810385644,18672,False
810336930,810402451,2068,False
810269725,810402451,2068,False
810310054,810402451,2068,False
810299966,810402451,2068,False
810207565,810402451,2068,False
810271406,810402451,2068,False
810106771,810293247,41531,False
810179026,810358772,16405,False
810315107,810358772,16405,False
810212612,810358772,16405,False
810202543,810358772,16405,False
810372206,810400773,18744,False
810125247,810400773,18744,False
810279810,810338621,1181,True
810373892,810338621,23366,True
810400773,810338621,1181,True
810338607,810338621,1181,True
810123576,810338621,1181,True
810289892,810308374,55487,False
810268055,810308374,55487,False
810330224,810357103,48188,False
810226057,810382299,27670,False
810330220,810382299,27670,False
810068141,810382299,35329,False
810301657,810382299,35329,False
810093342,810382299,35329,False
810261336,810301661,36779,True
810221018,810301661,36779,True
810108450,810301661,36779,True
810286535,810301661,36779,True
810273096,810303341,37984,False
810266379,810303341,37984,False
810340299,810350380,48665,False
810348695,810350380,48665,False
810049667,810311753,844,False
810064778,810311753,2418,False
810251278,810311753,844,False
810157199,810311753,844,False
810051347,810311753,844,False
810037912,810311753,844,False
810037913,810311753,844,False
810039579,810311753,2418,False
810053023,810311753,844,False
810268065,810311753,2418,False
810039591,810311753,844,False
810173996,810311753,844,False
810026158,810311753,844,False
810175678,810311753,844,False
810217671,810311753,844,False
810217672,810311753,844,False
810044626,810311753,844,False
810192472,810311753,844,False
810032875,810311753,844,False
810263020,810311753,2418,False
810236141,810311753,2418,False
810047984,810311753,2418,False
810316785,810311753,844,False
810358774,810311753,2418,False
810210936,810311753,2418,False
810034553,810311753,844,False
810274784,810293265,11248,False
810194140,810293265,11248,False
810200868,810345347,16664,False
810234471,810345347,16664,False
810333580,810345347,16664,False
810232785,810345347,16664,False
810236148,810345347,16664,False
810215991,810345347,16664,False
810016072,810305029,4408,False
810362142,810305029,12796,False
810024462,810305029,12796,False
810014392,810305029,4408,False
810214302,810305029,12796,False
810205903,810305029,28750,False
810256307,810244545,640,False
810068146,810278150,14429,False
810278146,810278150,14429,False
810284868,810278150,14429,False
810167282,810330236,2559,False
810116884,810330236,2559,False
810216009,810330236,2559,False
810192474,810330236,2559,False
